#k-distance eigenvalue[eV]
3.86500896 10.04480000
3.89113066 10.07300000
3.91725239 10.10660000
3.94337409 10.14450000
3.96949581 10.18510000
3.99561752 10.22640000
4.02173924 10.35920000
4.04786095 10.49770000
4.07398267 10.52750000
4.10010437 10.54610000
4.12622610 10.55250000
4.15234782 10.57100000
4.17846953 10.62540000
4.20459125 10.58730000
4.23071295 10.48290000
4.25683468 10.33220000
4.28295638 10.17430000
4.30907810 10.11080000
4.33519981 10.19690000
4.36132153 10.29600000
4.38744324 10.40750000
4.41356496 10.53120000
4.43968666 10.66660000
4.46580839 10.81290000
4.49193009 10.96920000
4.51805181 11.13410000
4.54417352 11.30590000
4.57029524 11.48300000
4.59641695 11.66330000
4.62253867 11.84440000
4.64866038 12.02410000
4.67478210 11.98260000
4.70090380 11.90740000
4.72702553 11.82180000
4.75314723 11.73010000
4.77926895 11.75850000
4.80539066 11.85290000
4.83151238 11.93820000
4.85763409 12.01400000
4.88375581 12.07940000
4.90987752 12.13300000
4.93599924 12.17310000
4.96212094 12.19790000
4.98824267 12.20630000
5.01418045 12.20510000
5.04011823 12.19920000
5.06605599 12.18030000
5.09199377 12.12410000
5.11793155 11.98930000
5.14386934 11.77250000
5.16980712 11.50860000
5.19574488 11.43770000
5.22168266 11.45100000
5.24762044 11.45670000
5.27355822 11.45620000
5.29949598 11.44650000
5.32543376 11.41300000
5.35137154 11.32230000
5.37730933 11.16210000
5.40324711 10.97190000
5.42918487 10.78350000
5.45512265 10.61300000
5.48106043 10.47220000
5.50699821 10.37330000
5.53293600 10.32740000
5.55887375 10.34010000
5.58481154 10.40710000
5.61074932 10.51650000
5.63668710 10.65400000
5.66262486 10.66780000
5.68856264 10.58890000
5.71450042 10.51290000
5.74043821 10.44020000
5.76637599 10.37110000
5.79231375 10.30580000
5.81825153 10.24460000
5.84418931 10.18760000
5.87012709 10.13480000
5.89606487 10.08640000
5.92200263 10.04230000
5.94794041 10.00260000
5.97387820 9.99230000
5.99981598 10.17460000
6.02575374 10.37380000
6.05169152 10.49270000
6.07762930 10.47030000
6.10356708 10.45160000
6.12950487 10.43700000
6.15544262 10.42640000
6.18138041 10.41990000
6.20731819 10.41790000
6.20731819 9.21020000
6.23650918 9.23370000
6.26570016 9.30170000
6.29489115 9.40730000
6.32408214 9.54240000
6.35327313 9.69940000
6.38246411 9.87110000
6.41165511 10.05020000
6.44084609 10.22710000
6.47003708 10.38740000
6.49922807 10.50670000
6.52841906 10.55250000
6.52841906 12.64410000
6.55761005 12.63870000
6.58680103 12.62210000
6.61599202 12.59280000
6.64518301 12.55020000
6.67437400 12.49510000
6.70356498 12.43100000
6.73275597 12.36420000
6.76194696 12.30190000
6.79113795 12.25110000
6.82032893 12.21790000
6.84951993 12.20630000

0.00000000 10.56310000
0.02612172 10.46420000
0.05224343 10.30730000
0.07836515 10.32260000
0.10448686 10.34260000
0.13060858 10.36590000
0.15673028 10.39110000
0.18285201 10.41660000
0.20897371 10.44150000
0.23509543 10.46470000
0.26121714 10.48490000
0.28733886 10.50070000
0.31346057 10.50990000
0.33958229 10.51010000
0.36570400 10.49900000
0.39182572 10.47400000
0.41794742 10.41150000
0.44406915 10.37900000
0.47019085 10.31170000
0.49631257 10.23750000
0.52243428 10.16690000
0.54855600 10.12080000
0.57467771 10.14030000
0.60079943 10.23800000
0.62692113 10.09840000
0.65304286 9.96070000
0.67916456 9.82630000
0.70528629 9.71000000
0.73140799 10.05380000
0.75752971 10.34310000
0.78365142 10.41400000
0.80977314 10.40540000
0.83589485 10.39420000
0.86201657 10.38990000
0.88813829 10.39510000
0.91426000 10.41040000
0.94038172 10.43570000
0.96650342 10.47100000
0.99262515 10.51690000
1.01874685 10.57490000
1.04486857 10.64720000
1.07099028 10.73620000
1.09711200 10.84290000
1.12323371 10.96490000
1.14935543 11.09770000
1.17547714 11.21090000
1.20159886 11.30690000
1.22772056 11.41700000
1.25384229 11.53520000
1.27996399 11.65800000
1.30608571 11.78350000
1.33220742 11.89770000
1.35832914 11.96640000
1.38445085 12.02840000
1.41057257 12.08670000
1.43669428 12.19440000
1.46281600 12.37580000
1.48893770 12.54620000
1.51505943 12.64990000
1.54118113 12.69120000
1.56730285 12.73880000
1.59342456 12.79460000
1.61954628 12.86150000
1.64566799 12.94450000
1.67178971 13.05090000
1.69791141 13.18510000
1.72403314 13.33230000
1.74997092 13.19920000
1.77590870 13.11770000
1.80184646 13.09110000
1.82778424 12.93860000
1.85372202 12.78040000
1.87965981 12.62790000
1.90559759 12.48930000
1.93153535 12.37050000
1.95747313 12.27550000
1.98341091 12.20630000
2.00934869 12.03540000
2.03528645 11.76880000
2.06122423 11.50650000
2.08716202 11.29430000
2.11309980 11.16370000
2.13903758 11.05890000
2.16497534 10.93630000
2.19091312 10.80000000
2.21685090 10.65890000
2.24278869 10.51840000
2.26872647 10.38260000
2.29466423 10.25450000
2.32060201 10.13770000
2.34653979 10.03640000
2.37247757 9.95700000
2.39841533 9.90870000
2.42435311 9.90520000
2.45029089 9.95160000
2.47622868 9.97340000
2.50216646 10.03530000
2.52810422 10.12590000
2.55404200 10.23940000
2.57997978 10.37590000
2.60591756 10.53810000
2.63185535 10.59130000
2.65779310 10.55710000
2.68373089 10.52370000
2.70966867 10.49050000
2.73560645 10.54160000
2.76154421 10.56900000
2.78748199 10.56790000
2.81341977 10.53740000
2.83935756 10.48310000
2.86529534 10.42130000
2.89123310 10.39160000
2.91717088 10.47260000
2.94310866 10.56310000
2.97229965 10.56560000
3.00149064 10.59000000
3.03068163 10.75580000
3.05987261 10.82930000
3.08906360 10.78850000
3.11825459 10.67220000
3.14744558 10.67980000
3.17663656 10.71190000
3.20582755 10.74410000
3.23501854 10.77120000
3.26420953 10.78270000
3.29033125 10.63440000
3.31645296 10.43980000
3.34257468 10.43630000
3.36869638 10.44910000
3.39481811 10.46340000
3.42093981 10.47780000
3.44706153 10.49030000
3.47318324 10.47820000
3.49930496 10.31470000
3.52542667 10.15700000
3.55154839 10.01050000
3.57767010 9.88650000
3.60379182 9.91890000
3.62991352 9.96490000
3.65603525 9.97680000
3.68215695 10.04540000
3.70827867 10.03670000
3.73440038 10.01650000
3.76052210 10.00520000
3.78664381 10.00280000
3.81276553 10.02930000
3.83888724 10.07780000
3.86500896 10.13120000
3.89113066 10.18760000
3.91725239 10.24550000
3.94337409 10.30330000
3.96949581 10.35930000
3.99561752 10.41160000
4.02173924 10.45850000
4.04786095 10.65000000
4.07398267 10.79810000
4.10010437 10.82060000
4.12622610 10.82010000
4.15234782 10.79550000
4.17846953 10.72500000
4.20459125 10.61730000
4.23071295 10.65570000
4.25683468 10.78690000
4.28295638 10.92540000
4.30907810 11.06700000
4.33519981 11.20840000
4.36132153 11.34720000
4.38744324 11.48120000
4.41356496 11.60830000
4.43968666 11.72650000
4.46580839 11.83340000
4.49193009 11.92640000
4.51805181 11.99660000
4.54417352 12.03300000
4.57029524 12.07220000
4.59641695 12.09970000
4.62253867 12.08280000
4.64866038 12.04250000
4.67478210 12.19980000
4.70090380 12.32280000
4.72702553 12.38690000
4.75314723 12.45620000
4.77926895 12.48230000
4.80539066 12.45360000
4.83151238 12.41340000
4.85763409 12.36600000
4.88375581 12.31720000
4.90987752 12.27280000
4.93599924 12.23720000
4.96212094 12.21430000
4.98824267 12.20630000
5.01418045 12.20690000
5.04011823 12.20790000
5.06605599 12.20760000
5.09199377 12.20460000
5.11793155 12.19820000
5.14386934 12.18830000
5.16980712 12.17510000
5.19574488 12.15870000
5.22168266 12.13950000
5.24762044 12.11770000
5.27355822 12.05440000
5.29949598 11.94220000
5.32543376 11.83460000
5.35137154 11.73150000
5.37730933 11.63240000
5.40324711 11.53680000
5.42918487 11.44410000
5.45512265 11.35350000
5.48106043 11.26460000
5.50699821 11.17670000
5.53293600 11.08950000
5.55887375 11.00300000
5.58481154 10.91710000
5.61074932 10.83240000
5.63668710 10.74910000
5.66262486 10.80490000
5.68856264 10.85430000
5.71450042 10.99320000
5.74043821 10.98970000
5.76637599 10.93510000
5.79231375 10.88270000
5.81825153 10.83250000
5.84418931 10.78450000
5.87012709 10.73880000
5.89606487 10.68180000
5.92200263 10.60360000
5.94794041 10.55790000
5.97387820 10.55060000
5.99981598 10.54800000
6.02575374 10.51860000
6.05169152 10.57580000
6.07762930 10.51880000
6.10356708 10.47370000
6.12950487 10.46290000
6.15544262 10.51340000
6.18138041 10.64590000
6.20731819 10.78270000
6.20731819 10.38990000
6.23650918 10.40090000
6.26570016 10.43240000
6.29489115 10.48080000
6.32408214 10.54050000
6.35327313 10.60510000
6.38246411 10.66780000
6.41165511 10.72290000
6.44084609 10.76650000
6.47003708 10.79690000
6.49922807 10.81450000
6.52841906 10.82010000
6.52841906 13.33230000
6.55761005 13.31830000
6.58680103 13.27140000
6.61599202 13.07580000
6.64518301 12.80630000
6.67437400 12.51690000
6.70356498 12.43100000
6.73275597 12.36420000
6.76194696 12.30190000
6.79113795 12.25110000
6.82032893 12.21790000
6.84951993 12.20630000

0.00000000 10.90300000
0.02612172 10.90070000
0.05224343 10.90030000
0.07836515 10.91530000
0.10448686 10.95510000
0.13060858 11.02060000
0.15673028 11.10660000
0.18285201 11.20590000
0.20897371 11.23030000
0.23509543 11.18350000
0.26121714 11.11890000
0.28733886 11.03590000
0.31346057 10.93560000
0.33958229 10.81990000
0.36570400 10.69200000
0.39182572 10.55480000
0.41794742 10.43390000
0.44406915 10.39810000
0.47019085 10.60280000
0.49631257 10.79350000
0.52243428 10.65720000
0.54855600 10.51850000
0.57467771 10.37840000
0.60079943 10.26470000
0.62692113 10.48000000
0.65304286 10.74030000
0.67916456 10.67400000
0.70528629 10.61740000
0.73140799 10.57820000
0.75752971 10.61160000
0.78365142 10.87730000
0.80977314 11.23020000
0.83589485 11.57590000
0.86201657 11.78480000
0.88813829 11.78620000
0.91426000 11.79050000
0.94038172 11.79760000
0.96650342 11.71980000
0.99262515 11.57330000
1.01874685 11.42770000
1.04486857 11.29490000
1.07099028 11.18770000
1.09711200 11.12080000
1.12323371 11.10480000
1.14935543 11.13890000
1.17547714 11.23530000
1.20159886 11.37170000
1.22772056 11.50180000
1.25384229 11.62130000
1.27996399 11.72740000
1.30608571 11.81910000
1.33220742 11.91040000
1.35832914 12.03810000
1.38445085 12.16610000
1.41057257 12.29420000
1.43669428 12.42210000
1.46281600 12.54930000
1.48893770 12.61330000
1.51505943 12.70460000
1.54118113 12.85110000
1.56730285 12.98700000
1.59342456 13.11100000
1.61954628 13.19710000
1.64566799 13.26050000
1.67178971 13.30580000
1.69791141 13.33290000
1.72403314 13.34200000
1.74997092 13.31260000
1.77590870 13.22200000
1.80184646 13.11960000
1.82778424 13.18690000
1.85372202 13.05250000
1.87965981 12.90480000
1.90559759 12.75120000
1.93153535 12.59260000
1.95747313 12.42870000
1.98341091 12.25350000
2.00934869 12.16220000
2.03528645 11.99960000
2.06122423 11.85840000
2.08716202 11.75610000
2.11309980 11.72550000
2.13903758 11.78830000
2.16497534 11.80600000
2.19091312 11.62970000
2.21685090 11.43240000
2.24278869 11.22320000
2.26872647 11.00880000
2.29466423 10.79440000
2.32060201 10.58560000
2.34653979 10.38890000
2.37247757 10.21380000
2.39841533 10.07350000
2.42435311 9.98320000
2.45029089 9.96000000
2.47622868 10.07560000
2.50216646 10.23830000
2.52810422 10.42980000
2.55404200 10.63640000
2.57997978 10.66410000
2.60591756 10.62670000
2.63185535 10.72290000
2.65779310 10.91510000
2.68373089 11.09140000
2.70966867 11.18770000
2.73560645 11.12760000
2.76154421 11.07470000
2.78748199 11.02900000
2.81341977 10.99040000
2.83935756 10.95890000
2.86529534 10.93440000
2.89123310 10.91690000
2.91717088 10.90640000
2.94310866 10.90300000
2.97229965 10.90380000
3.00149064 10.90630000
3.03068163 10.91020000
3.05987261 10.91520000
3.08906360 10.92090000
3.11825459 10.92680000
3.14744558 10.93230000
3.17663656 10.93690000
3.20582755 10.94020000
3.23501854 10.94200000
3.26420953 10.94260000
3.29033125 10.96070000
3.31645296 10.94300000
3.34257468 10.90320000
3.36869638 10.85050000
3.39481811 10.78740000
3.42093981 10.71660000
3.44706153 10.64080000
3.47318324 10.49850000
3.49930496 10.48430000
3.52542667 10.40780000
3.55154839 10.33490000
3.57767010 10.24220000
3.60379182 10.13090000
3.62991352 10.04090000
3.65603525 10.00870000
3.68215695 10.06600000
3.70827867 10.06940000
3.73440038 10.08040000
3.76052210 10.08870000
3.78664381 10.11040000
3.81276553 10.16710000
3.83888724 10.28320000
3.86500896 10.46510000
3.89113066 10.68010000
3.91725239 10.80820000
3.94337409 10.87780000
3.96949581 10.93210000
3.99561752 10.97330000
4.02173924 11.00210000
4.04786095 11.02030000
4.07398267 11.03050000
4.10010437 11.03530000
4.12622610 11.03670000
4.15234782 10.96570000
4.17846953 10.79700000
4.20459125 10.71230000
4.23071295 10.82740000
4.25683468 10.96620000
4.28295638 11.12500000
4.30907810 11.30010000
4.33519981 11.48810000
4.36132153 11.68580000
4.38744324 11.85260000
4.41356496 11.87650000
4.43968666 11.90290000
4.46580839 11.93170000
4.49193009 11.96290000
4.51805181 12.00250000
4.54417352 12.05850000
4.57029524 12.09160000
4.59641695 12.11460000
4.62253867 12.16030000
4.64866038 12.21000000
4.67478210 12.26400000
4.70090380 12.36870000
4.72702553 12.50330000
4.75314723 12.49820000
4.77926895 12.53070000
4.80539066 12.60920000
4.83151238 12.68990000
4.85763409 12.77030000
4.88375581 12.84630000
4.90987752 12.91350000
4.93599924 12.96660000
4.96212094 13.00090000
4.98824267 13.01280000
5.01418045 12.97530000
5.04011823 12.87150000
5.06605599 12.72530000
5.09199377 12.57630000
5.11793155 12.47790000
5.14386934 12.44220000
5.16980712 12.44030000
5.19574488 12.41850000
5.22168266 12.29280000
5.24762044 12.17130000
5.27355822 12.09350000
5.29949598 12.06720000
5.32543376 11.90070000
5.35137154 11.75920000
5.37730933 11.70420000
5.40324711 11.69910000
5.42918487 11.71550000
5.45512265 11.74190000
5.48106043 11.72910000
5.50699821 11.63380000
5.53293600 11.45830000
5.55887375 11.28460000
5.58481154 11.11940000
5.61074932 10.97100000
5.63668710 10.85560000
5.66262486 10.80550000
5.68856264 10.95630000
5.71450042 11.04680000
5.74043821 11.16900000
5.76637599 11.17440000
5.79231375 11.11150000
5.81825153 11.01100000
5.84418931 10.89650000
5.87012709 10.78300000
5.89606487 10.69540000
5.92200263 10.65440000
5.94794041 10.61610000
5.97387820 10.58050000
5.99981598 10.57990000
6.02575374 10.63620000
6.05169152 10.59120000
6.07762930 10.77930000
6.10356708 10.84630000
6.12950487 10.90190000
6.15544262 10.94290000
6.18138041 10.94400000
6.20731819 10.94260000
6.20731819 11.78480000
6.23650918 11.78390000
6.26570016 11.78140000
6.29489115 11.77750000
6.32408214 11.73600000
6.35327313 11.59350000
6.38246411 11.44930000
6.41165511 11.31370000
6.44084609 11.19690000
6.47003708 11.10850000
6.49922807 11.05460000
6.52841906 11.03670000
6.52841906 13.34200000
6.55761005 13.32320000
6.58680103 13.27140000
6.61599202 13.21080000
6.64518301 13.15400000
6.67437400 13.10710000
6.70356498 13.07180000
6.73275597 13.04690000
6.76194696 13.03040000
6.79113795 13.02010000
6.82032893 13.01460000
6.84951993 13.01280000

0.00000000 10.90300000
0.02612172 10.99700000
0.05224343 11.14170000
0.07836515 11.23260000
0.10448686 11.26950000
0.13060858 11.28070000
0.15673028 11.27730000
0.18285201 11.26090000
0.20897371 11.31190000
0.23509543 11.41860000
0.26121714 11.52050000
0.28733886 11.61190000
0.31346057 11.59720000
0.33958229 11.50410000
0.36570400 11.40290000
0.39182572 11.29380000
0.41794742 11.17750000
0.44406915 11.05470000
0.47019085 10.92640000
0.49631257 10.81530000
0.52243428 10.99590000
0.54855600 11.03690000
0.57467771 10.97400000
0.60079943 10.89340000
0.62692113 10.81410000
0.65304286 10.74910000
0.67916456 11.04720000
0.70528629 11.35830000
0.73140799 11.66250000
0.75752971 11.89990000
0.78365142 12.00540000
0.80977314 12.04710000
0.83589485 12.06650000
0.86201657 12.07240000
0.88813829 12.04530000
0.91426000 11.96910000
0.94038172 11.85600000
0.96650342 11.80750000
0.99262515 11.82010000
1.01874685 11.83520000
1.04486857 11.85290000
1.07099028 11.87300000
1.09711200 11.89560000
1.12323371 11.92100000
1.14935543 11.94980000
1.17547714 11.98270000
1.20159886 12.02090000
1.22772056 12.06600000
1.25384229 12.11960000
1.27996399 12.18310000
1.30608571 12.25680000
1.33220742 12.33910000
1.35832914 12.42740000
1.38445085 12.49710000
1.41057257 12.52300000
1.43669428 12.55060000
1.46281600 12.58060000
1.48893770 12.67500000
1.51505943 12.79790000
1.54118113 12.91520000
1.56730285 13.02370000
1.59342456 13.12290000
1.61954628 13.22570000
1.64566799 13.27530000
1.67178971 13.31320000
1.69791141 13.33710000
1.72403314 13.34530000
1.74997092 13.33310000
1.77590870 13.30740000
1.80184646 13.26650000
1.82778424 13.19280000
1.85372202 13.14640000
1.87965981 13.07020000
1.90559759 12.98480000
1.93153535 12.89170000
1.95747313 12.67800000
1.98341091 12.40430000
2.00934869 12.17190000
2.03528645 12.13820000
2.06122423 12.12350000
2.08716202 12.10050000
2.11309980 12.04740000
2.13903758 11.94910000
2.16497534 11.89210000
2.19091312 11.78130000
2.21685090 11.67350000
2.24278869 11.56910000
2.26872647 11.46870000
2.29466423 11.37270000
2.32060201 11.28150000
2.34653979 11.19550000
2.37247757 11.11490000
2.39841533 11.03980000
2.42435311 10.97050000
2.45029089 10.90680000
2.47622868 10.84870000
2.50216646 10.79590000
2.52810422 10.74790000
2.55404200 10.70430000
2.57997978 10.84890000
2.60591756 11.06070000
2.63185535 11.26620000
2.65779310 11.32970000
2.68373089 11.25510000
2.70966867 11.22720000
2.73560645 11.30720000
2.76154421 11.33630000
2.78748199 11.32930000
2.81341977 11.29770000
2.83935756 11.25090000
2.86529534 11.19150000
2.89123310 11.10730000
2.91717088 10.98770000
2.94310866 10.90300000
2.97229965 10.90380000
3.00149064 10.90630000
3.03068163 10.91020000
3.05987261 10.91520000
3.08906360 10.92090000
3.11825459 10.92680000
3.14744558 10.93230000
3.17663656 10.93690000
3.20582755 10.94020000
3.23501854 10.94200000
3.26420953 10.94260000
3.29033125 10.96770000
3.31645296 11.01040000
3.34257468 11.08220000
3.36869638 11.12020000
3.39481811 10.97050000
3.42093981 10.80950000
3.44706153 10.64420000
3.47318324 10.56260000
3.49930496 10.50030000
3.52542667 10.49370000
3.55154839 10.36840000
3.57767010 10.26690000
3.60379182 10.20520000
3.62991352 10.15070000
3.65603525 10.10410000
3.68215695 10.11730000
3.70827867 10.32690000
3.73440038 10.36570000
3.76052210 10.41190000
3.78664381 10.47140000
3.81276553 10.53910000
3.83888724 10.61230000
3.86500896 10.68990000
3.89113066 10.78390000
3.91725239 10.99070000
3.94337409 11.26520000
3.96949581 11.32100000
3.99561752 11.22440000
4.02173924 11.15270000
4.04786095 11.14370000
4.07398267 11.29830000
4.10010437 11.58070000
4.12622610 11.76780000
4.15234782 11.76680000
4.17846953 11.76510000
4.20459125 11.76480000
4.23071295 11.76750000
4.25683468 11.77370000
4.28295638 11.78350000
4.30907810 11.79650000
4.33519981 11.81250000
4.36132153 11.83120000
4.38744324 11.88960000
4.41356496 12.09500000
4.43968666 12.29280000
4.46580839 12.38510000
4.49193009 12.40320000
4.51805181 12.41800000
4.54417352 12.43210000
4.57029524 12.44600000
4.59641695 12.45940000
4.62253867 12.47220000
4.64866038 12.48390000
4.67478210 12.49390000
4.70090380 12.50100000
4.72702553 12.52600000
4.75314723 12.63090000
4.77926895 12.65930000
4.80539066 12.69900000
4.83151238 12.76100000
4.85763409 12.84500000
4.88375581 12.93280000
4.90987752 12.95970000
4.93599924 12.98610000
4.96212094 13.00560000
4.98824267 13.01280000
5.01418045 13.03180000
5.04011823 13.08690000
5.06605599 13.04760000
5.09199377 12.93420000
5.11793155 12.80870000
5.14386934 12.67830000
5.16980712 12.54750000
5.19574488 12.45300000
5.22168266 12.47180000
5.24762044 12.49150000
5.27355822 12.36150000
5.29949598 12.11390000
5.32543376 12.03890000
5.35137154 12.00880000
5.37730933 11.97720000
5.40324711 11.94420000
5.42918487 11.91010000
5.45512265 11.82950000
5.48106043 11.77310000
5.50699821 11.63510000
5.53293600 11.54390000
5.55887375 11.45940000
5.58481154 11.38000000
5.61074932 11.30560000
5.63668710 11.23550000
5.66262486 11.16940000
5.68856264 11.10660000
5.71450042 11.08720000
5.74043821 11.17990000
5.76637599 11.38630000
5.79231375 11.40120000
5.81825153 11.35970000
5.84418931 11.31380000
5.87012709 11.26410000
5.89606487 11.21350000
5.92200263 11.12830000
5.94794041 10.99780000
5.97387820 10.87720000
5.99981598 10.76750000
6.02575374 10.67000000
6.05169152 10.70640000
6.07762930 10.78770000
6.10356708 10.96640000
6.12950487 10.95570000
6.15544262 10.94840000
6.18138041 10.96780000
6.20731819 10.94260000
6.20731819 12.07240000
6.23650918 12.04640000
6.26570016 11.97400000
6.29489115 11.86650000
6.32408214 11.77280000
6.35327313 11.76810000
6.38246411 11.76440000
6.41165511 11.76260000
6.44084609 11.76300000
6.47003708 11.76490000
6.49922807 11.76700000
6.52841906 11.76780000
6.52841906 13.34530000
6.55761005 13.32320000
6.58680103 13.30100000
6.61599202 13.21080000
6.64518301 13.15400000
6.67437400 13.10710000
6.70356498 13.07180000
6.73275597 13.04690000
6.76194696 13.03040000
6.79113795 13.02010000
6.82032893 13.01460000
6.84951993 13.01280000

0.00000000 11.41610000
0.02612172 11.43140000
0.05224343 11.49310000
0.07836515 11.63310000
0.10448686 11.83410000
0.13060858 12.01760000
0.15673028 12.01570000
0.18285201 11.95700000
0.20897371 11.89590000
0.23509543 11.83060000
0.26121714 11.75980000
0.28733886 11.68230000
0.31346057 11.68640000
0.33958229 11.73630000
0.36570400 11.75320000
0.39182572 11.73080000
0.41794742 11.67040000
0.44406915 11.58260000
0.47019085 11.48200000
0.49631257 11.38550000
0.52243428 11.33060000
0.54855600 11.41560000
0.57467771 11.58490000
0.60079943 11.72730000
0.62692113 11.82820000
0.65304286 11.91440000
0.67916456 11.98460000
0.70528629 12.03100000
0.73140799 12.09410000
0.75752971 12.22790000
0.78365142 12.48350000
0.80977314 12.53590000
0.83589485 12.39870000
0.86201657 12.23160000
0.88813829 12.23230000
0.91426000 12.23470000
0.94038172 12.23860000
0.96650342 12.24410000
0.99262515 12.25110000
1.01874685 12.25960000
1.04486857 12.26950000
1.07099028 12.28090000
1.09711200 12.29360000
1.12323371 12.30770000
1.14935543 12.32300000
1.17547714 12.33910000
1.20159886 12.35570000
1.22772056 12.37230000
1.25384229 12.38930000
1.27996399 12.40770000
1.30608571 12.42790000
1.33220742 12.44960000
1.35832914 12.47270000
1.38445085 12.51840000
1.41057257 12.60970000
1.43669428 12.69980000
1.46281600 12.78730000
1.48893770 12.87170000
1.51505943 12.95240000
1.54118113 13.02900000
1.56730285 13.10080000
1.59342456 13.16690000
1.61954628 13.23720000
1.64566799 13.35020000
1.67178971 13.45590000
1.69791141 13.49240000
1.72403314 13.34530000
1.74997092 13.50510000
1.77590870 13.44460000
1.80184646 13.32430000
1.82778424 13.21230000
1.85372202 13.28850000
1.87965981 13.40500000
1.90559759 13.20700000
1.93153535 12.95130000
1.95747313 12.79190000
1.98341091 12.68670000
2.00934869 12.57740000
2.03528645 12.46490000
2.06122423 12.35060000
2.08716202 12.23520000
2.11309980 12.11980000
2.13903758 12.00520000
2.16497534 11.92070000
2.19091312 12.08980000
2.21685090 12.27710000
2.24278869 12.47300000
2.26872647 12.67210000
2.29466423 12.64770000
2.32060201 12.55930000
2.34653979 12.47120000
2.37247757 12.38470000
2.39841533 12.30030000
2.42435311 12.21870000
2.45029089 12.14030000
2.47622868 12.05240000
2.50216646 11.92850000
2.52810422 11.81110000
2.55404200 11.70050000
2.57997978 11.59700000
2.60591756 11.50070000
2.63185535 11.41150000
2.65779310 11.45970000
2.68373089 11.63510000
2.70966867 11.62810000
2.73560645 11.61000000
2.76154421 11.58320000
2.78748199 11.54890000
2.81341977 11.51910000
2.83935756 11.49840000
2.86529534 11.48070000
2.89123310 11.45720000
2.91717088 11.42910000
2.94310866 11.41610000
2.97229965 11.40760000
3.00149064 11.38330000
3.03068163 11.34570000
3.05987261 11.29860000
3.08906360 11.24530000
3.11825459 11.18900000
3.14744558 11.13220000
3.17663656 11.07760000
3.20582755 11.02860000
3.23501854 10.99120000
3.26420953 10.97620000
3.29033125 11.09750000
3.31645296 11.28420000
3.34257468 11.26050000
3.36869638 11.17190000
3.39481811 11.14840000
3.42093981 11.03620000
3.44706153 10.91190000
3.47318324 10.77910000
3.49930496 10.64170000
3.52542667 10.50330000
3.55154839 10.47810000
3.57767010 10.45370000
3.60379182 10.42280000
3.62991352 10.38910000
3.65603525 10.35850000
3.68215695 10.33890000
3.70827867 10.33990000
3.73440038 10.56480000
3.76052210 10.82200000
3.78664381 11.08890000
3.81276553 11.35040000
3.83888724 11.57010000
3.86500896 11.67080000
3.89113066 11.63520000
3.91725239 11.53980000
3.94337409 11.42940000
3.96949581 11.55310000
3.99561752 11.84370000
4.02173924 12.09830000
4.04786095 12.02050000
4.07398267 11.96200000
4.10010437 11.92550000
4.12622610 11.91310000
4.15234782 11.98080000
4.17846953 12.13710000
4.20459125 12.28820000
4.23071295 12.29440000
4.25683468 12.30210000
4.28295638 12.31100000
4.30907810 12.32090000
4.33519981 12.33180000
4.36132153 12.34360000
4.38744324 12.35620000
4.41356496 12.37010000
4.43968666 12.39010000
4.46580839 12.50850000
4.49193009 12.68720000
4.51805181 12.76040000
4.54417352 12.75520000
4.57029524 12.74600000
4.59641695 12.73300000
4.62253867 12.71650000
4.64866038 12.69760000
4.67478210 12.67850000
4.70090380 12.66230000
4.72702553 12.65570000
4.75314723 12.70200000
4.77926895 12.82900000
4.80539066 12.90650000
4.83151238 12.90150000
4.85763409 12.91170000
4.88375581 12.94490000
4.90987752 13.04830000
4.93599924 13.13660000
4.96212094 13.19280000
4.98824267 13.21130000
5.01418045 13.19300000
5.04011823 13.13740000
5.06605599 13.17260000
5.09199377 13.25670000
5.11793155 13.18400000
5.14386934 13.10420000
5.16980712 13.01690000
5.19574488 12.92260000
5.22168266 12.82200000
5.24762044 12.62410000
5.27355822 12.50740000
5.29949598 12.49480000
5.32543376 12.38110000
5.35137154 12.26720000
5.37730933 12.15400000
5.40324711 12.04270000
5.42918487 11.93430000
5.45512265 11.87490000
5.48106043 11.81060000
5.50699821 11.80260000
5.53293600 11.76580000
5.55887375 11.72880000
5.58481154 11.69180000
5.61074932 11.65500000
5.63668710 11.61850000
5.66262486 11.58230000
5.68856264 11.54650000
5.71450042 11.51100000
5.74043821 11.47550000
5.76637599 11.43920000
5.79231375 11.59800000
5.81825153 11.61400000
5.84418931 11.54860000
5.87012709 11.41450000
5.89606487 11.26750000
5.92200263 11.16510000
5.94794041 11.12110000
5.97387820 11.08240000
5.99981598 11.04930000
6.02575374 11.02160000
6.05169152 10.99890000
6.07762930 10.98060000
6.10356708 10.98450000
6.12950487 11.15900000
6.15544262 11.26260000
6.18138041 11.10390000
6.20731819 10.97620000
6.20731819 12.23160000
6.23650918 12.23350000
6.26570016 12.23780000
6.29489115 12.24300000
6.32408214 12.24890000
6.35327313 12.25520000
6.38246411 12.26160000
6.41165511 12.26750000
6.44084609 12.27260000
6.47003708 12.11310000
6.49922807 11.96750000
6.52841906 11.91310000
6.52841906 13.34530000
6.55761005 13.35600000
6.58680103 13.31830000
6.61599202 13.28410000
6.64518301 13.26850000
6.67437400 13.25420000
6.70356498 13.24160000
6.73275597 13.23100000
6.76194696 13.22250000
6.79113795 13.21640000
6.82032893 13.21260000
6.84951993 13.21130000

0.00000000 11.63770000
