#k-distance eigenvalue[eV]
1.83002758 10.97140000
1.85611151 10.97300000
1.88219544 10.97060000
1.90827937 10.96480000
1.93436330 10.95810000
1.96044723 10.95310000
1.98653115 10.95140000
2.01262252 10.94460000
2.03871389 10.92880000
2.06480525 10.91250000
2.09089662 11.10350000
2.11698799 11.03040000
2.14307935 10.95880000
2.16917072 10.90550000
2.19526207 10.88890000
2.22135344 10.90790000
2.24744480 10.94870000
2.27353617 11.00280000
2.29962753 11.06570000
2.32571890 11.13350000
2.35181027 11.20200000
2.37790163 11.26640000
2.40399300 11.32160000
2.43008437 11.36330000
2.45617573 11.38940000
2.48226710 11.39970000
2.50835846 11.39640000
2.53444983 11.38240000
2.56054118 11.36110000
2.58663255 11.33570000
2.61272391 11.30920000
2.63881528 11.28400000
2.66490665 11.26210000
2.69099801 11.24530000
2.71708938 11.23460000
2.74318075 11.23110000
2.77053016 11.22780000
2.79787956 11.21930000
2.82522898 11.20880000
2.85257840 11.20060000
2.87992780 11.19870000
2.90727721 11.20660000
2.93462663 11.22670000
2.96197605 11.26070000
2.98932544 11.31070000
3.01667486 11.37910000
3.04402428 11.30430000
3.07137367 11.15540000
3.09872309 11.04240000
3.12607251 11.11670000
3.15342193 11.17810000
3.18077132 11.25840000
3.20812074 11.36530000
3.23547016 11.47040000
3.26281955 11.57100000
3.29016897 11.65200000
3.29016897 11.65200000
3.31646710 11.54600000
3.34276525 11.44740000
3.36906338 11.44280000
3.39536153 11.46130000
3.42165966 11.36210000
3.44795781 11.28940000
3.47425594 11.40070000
3.50055409 11.55620000
3.52685222 11.62490000
3.55315038 11.62300000
3.57944850 11.61450000
3.60574666 11.61160000
3.63204478 11.62390000
3.65834294 11.48360000
3.68464107 11.34090000
3.71093922 11.21740000
3.73723735 11.09880000
3.76353550 11.01930000
3.78983363 11.02010000
3.81613178 11.01680000
3.84242991 11.01110000
3.86872806 11.00620000
3.89502619 11.00430000
3.92136842 11.00470000
3.94771064 11.00600000
3.97405287 11.00830000
4.00039509 11.01190000
4.02673731 11.01710000
4.05307954 11.02410000
4.07942177 11.03350000
4.10576400 11.04510000
4.13210622 11.05890000
4.15844845 11.07360000
4.18479067 11.08630000
4.21113289 11.08930000
4.23747512 11.07110000
4.26381735 11.02850000
4.29015958 10.97410000
4.31650181 10.91840000
4.34284402 10.93890000
4.36918625 10.98900000
4.39552848 11.03800000
4.42187070 11.07040000
4.44821293 11.06960000
4.47455516 11.04780000
4.50089739 11.02090000
4.52723960 10.99440000
4.55358183 10.97190000
4.57992406 10.95670000
4.60626628 10.95140000
4.60626628 11.16520000
4.63235025 11.17080000
4.65843422 11.18630000
4.68451819 11.21120000
4.71060216 11.24390000
4.73668613 11.28300000
4.76277010 11.32690000
4.78885407 11.37460000
4.81493805 11.42470000
4.84102202 11.47660000
4.86710599 11.52940000
4.89318996 11.58210000
4.91927393 11.55010000
4.94535790 11.43440000
4.97144187 11.32270000
4.99752584 11.21290000
5.02360981 11.20980000
5.04969378 11.13890000
5.07577775 11.08410000
5.10186172 11.04190000
5.12794569 11.00900000
5.15402966 10.98210000
5.18011363 10.95820000
5.20619760 10.94460000
5.23228157 10.95800000
5.25836554 10.96640000
5.28444951 10.97140000
5.31053348 10.97300000
5.33661745 10.97060000
5.36270142 10.96490000
5.38878539 10.95810000
5.41486936 10.95310000
5.44095333 10.95140000
5.46729554 10.95670000
5.49363776 10.97190000
5.51997998 10.99440000
5.54632218 11.02090000
5.57266440 11.04780000
5.59900661 11.06960000
5.62534883 11.07040000
5.65169105 11.03800000
5.67803326 10.98900000
5.70437548 10.93890000
5.73071768 10.91840000
5.75705990 10.97410000
5.78340212 11.02850000
5.80974433 11.07110000
5.83608655 11.08930000
5.86242876 11.08630000
5.88877097 11.07360000
5.91511318 11.05890000
5.94145540 11.04510000
5.96779762 11.03350000
5.99413983 11.02410000
6.02048205 11.01710000
6.04682427 11.01190000
6.07316647 11.00830000
6.09950869 11.00600000
6.12585090 11.00470000
6.15219312 11.00430000

0.00000000 11.19720000
0.02583384 11.19860000
0.05166769 11.20160000
0.07750153 11.20470000
0.10333535 11.20750000
0.12916919 11.21030000
0.15500303 11.21270000
0.18083688 11.20970000
0.20667072 11.21720000
0.23250456 11.28470000
0.25833841 11.32470000
0.28417223 11.35660000
0.31000607 11.39840000
0.33583991 11.45010000
0.36167376 11.51160000
0.38750760 11.58220000
0.41334144 11.66060000
0.43917528 11.68350000
0.46500910 11.68070000
0.49084295 11.68390000
0.51667679 11.69990000
0.54251063 11.73800000
0.56834448 11.80480000
0.59417832 11.89750000
0.62001216 12.00330000
0.64584601 12.10460000
0.67167983 12.05190000
0.69751367 11.93880000
0.72334751 11.86950000
0.74918135 11.94730000
0.77501520 11.96030000
0.80084904 11.85680000
0.82668288 11.78220000
0.85251670 11.75140000
0.87835055 11.76820000
0.87835055 11.76820000
0.90873888 11.83830000
0.93912719 11.94510000
0.96951552 12.07100000
0.99990383 12.19200000
1.03029216 12.23330000
1.06068047 12.21750000
1.09106880 12.20130000
1.12145711 12.19110000
1.15184544 12.18770000
1.17792937 12.18940000
1.20401330 12.19440000
1.23009723 12.20230000
1.25618116 12.21280000
1.28226508 12.22480000
1.30834901 12.23740000
1.33443294 12.15850000
1.36051687 12.03890000
1.38660080 11.91640000
1.41268473 11.79260000
1.43876866 11.66990000
1.46485258 11.63420000
1.49093651 11.55690000
1.51702044 11.41810000
1.54310437 11.30150000
1.56918830 11.23310000
1.59527223 11.28480000
1.62135615 11.33590000
1.64744008 11.38590000
1.67352401 11.43190000
1.69960794 11.46690000
1.72569187 11.47810000
1.75177580 11.43570000
1.77785973 11.38930000
1.80394365 11.34680000
1.83002758 11.31020000
1.85611151 11.28400000
1.88219544 11.27070000
1.90827937 11.25410000
1.93436330 11.22360000
1.96044723 11.20400000
1.98653115 11.19720000
2.01262252 11.21270000
2.03871389 11.22980000
2.06480525 11.17430000
2.09089662 11.10540000
2.11698799 11.03050000
2.14307935 10.95880000
2.16917072 10.91610000
2.19526207 10.93420000
2.22135344 10.94890000
2.24744480 10.94880000
2.27353617 11.00280000
2.29962753 11.06570000
2.32571890 11.13350000
2.35181027 11.20200000
2.37790163 11.26650000
2.40399300 11.32160000
2.43008437 11.36340000
2.45617573 11.38940000
2.48226710 11.39980000
2.50835846 11.39640000
2.53444983 11.38240000
2.56054118 11.36110000
2.58663255 11.33580000
2.61272391 11.30920000
2.63881528 11.28400000
2.66490665 11.26220000
2.69099801 11.24530000
2.71708938 11.23470000
2.74318075 11.23110000
2.77053016 11.24620000
2.79787956 11.29050000
2.82522898 11.36110000
2.85257840 11.45360000
2.87992780 11.56330000
2.90727721 11.68470000
2.93462663 11.80770000
2.96197605 11.80930000
2.98932544 11.64190000
3.01667486 11.46880000
3.04402428 11.46900000
3.07137367 11.58180000
3.09872309 11.71210000
3.12607251 11.84160000
3.15342193 11.93440000
3.18077132 11.95760000
3.20812074 11.92000000
3.23547016 11.84740000
3.26281955 11.75550000
3.29016897 11.65680000
3.29016897 11.65680000
3.31646710 11.69380000
3.34276525 11.65300000
3.36906338 11.56450000
3.39536153 11.46850000
3.42165966 11.50100000
3.44795781 11.53900000
3.47425594 11.57830000
3.50055409 11.61000000
3.52685222 11.71430000
3.55315038 11.86170000
3.57944850 11.92880000
3.60574666 11.81600000
3.63204478 11.64800000
3.65834294 11.65800000
3.68464107 11.71840000
3.71093922 11.80710000
3.73723735 11.92260000
3.76353550 12.05980000
3.78983363 12.18020000
3.81613178 12.15590000
3.84242991 12.13960000
3.86872806 12.13030000
3.89502619 12.12720000
3.92136842 12.12760000
3.94771064 12.12890000
3.97405287 12.12990000
4.00039509 12.12900000
4.02673731 12.12470000
4.05307954 12.05960000
4.07942177 11.91480000
4.10576400 11.77700000
4.13210622 11.64900000
4.15844845 11.53330000
4.18479067 11.43390000
4.21113289 11.35790000
4.23747512 11.31630000
4.26381735 11.31040000
4.29015958 11.32600000
4.31650181 11.34970000
4.34284402 11.33720000
4.36918625 11.27270000
4.39552848 11.22200000
4.42187070 11.19330000
4.44821293 11.19440000
4.47455516 11.20630000
4.50089739 11.21290000
4.52723960 11.21280000
4.55358183 11.20750000
4.57992406 11.20040000
4.60626628 11.19720000
4.60626628 12.18770000
4.63235025 12.18940000
4.65843422 12.19440000
4.68451819 12.20230000
4.71060216 12.21280000
4.73668613 12.22480000
4.76277010 12.23740000
4.78885407 12.15850000
4.81493805 12.03890000
4.84102202 11.91650000
4.86710599 11.79270000
4.89318996 11.66990000
4.91927393 11.63410000
4.94535790 11.55690000
4.97144187 11.41820000
4.99752584 11.30160000
5.02360981 11.23310000
5.04969378 11.28480000
5.07577775 11.33600000
5.10186172 11.38590000
5.12794569 11.43190000
5.15402966 11.46690000
5.18011363 11.47810000
5.20619760 11.43570000
5.23228157 11.38930000
5.25836554 11.34680000
5.28444951 11.31020000
5.31053348 11.28400000
5.33661745 11.27070000
5.36270142 11.25410000
5.38878539 11.22360000
5.41486936 11.20400000
5.44095333 11.19720000
5.46729554 11.20040000
5.49363776 11.20750000
5.51997998 11.21290000
5.54632218 11.21290000
5.57266440 11.20630000
5.59900661 11.19440000
5.62534883 11.19340000
5.65169105 11.22200000
5.67803326 11.27270000
5.70437548 11.33720000
5.73071768 11.34960000
5.75705990 11.32600000
5.78340212 11.31040000
5.80974433 11.31620000
5.83608655 11.35780000
5.86242876 11.43390000
5.88877097 11.53330000
5.91511318 11.64900000
5.94145540 11.77700000
5.96779762 11.91470000
5.99413983 12.05960000
6.02048205 12.12470000
6.04682427 12.12900000
6.07316647 12.12980000
6.09950869 12.12890000
6.12585090 12.12760000
6.15219312 12.12720000

0.00000000 11.27850000
0.02583384 11.28220000
0.05166769 11.29460000
0.07750153 11.31850000
0.10333535 11.34400000
0.12916919 11.36110000
0.15500303 11.35500000
0.18083688 11.32580000
0.20667072 11.30130000
0.23250456 11.30400000
0.25833841 11.36020000
0.28417223 11.44150000
0.31000607 11.52510000
0.33583991 11.60320000
0.36167376 11.65980000
0.38750760 11.68310000
0.41334144 11.68650000
0.43917528 11.74520000
0.46500910 11.83470000
0.49084295 11.92790000
0.51667679 12.02390000
0.54251063 12.12200000
0.56834448 12.21920000
0.59417832 12.29410000
0.62001216 12.26230000
0.64584601 12.16460000
0.67167983 12.17980000
0.69751367 12.20400000
0.72334751 12.16290000
0.74918135 12.07140000
0.77501520 12.04000000
0.80084904 12.14570000
0.82668288 12.26260000
0.85251670 12.38840000
0.87835055 12.51980000
0.87835055 12.51980000
0.90873888 12.47160000
0.93912719 12.41050000
0.96951552 12.35810000
0.99990383 12.32850000
1.03029216 12.38750000
1.06068047 12.50280000
1.09106880 12.60430000
1.12145711 12.67300000
1.15184544 12.69750000
1.17792937 12.68080000
1.20401330 12.63380000
1.23009723 12.56460000
1.25618116 12.47880000
1.28226508 12.38070000
1.30834901 12.27320000
1.33443294 12.24940000
1.36051687 12.25920000
1.38660080 12.24130000
1.41268473 12.05660000
1.43876866 11.87920000
1.46485258 11.71190000
1.49093651 11.68380000
1.51702044 11.72920000
1.54310437 11.76840000
1.56918830 11.79970000
1.59527223 11.81930000
1.62135615 11.79280000
1.64744008 11.69880000
1.67352401 11.61690000
1.69960794 11.54680000
1.72569187 11.48720000
1.75177580 11.45840000
1.77785973 11.41750000
1.80394365 11.36980000
1.83002758 11.32600000
1.85611151 11.29270000
1.88219544 11.27310000
1.90827937 11.26840000
1.93436330 11.27200000
1.96044723 11.27640000
1.98653115 11.27850000
2.01262252 11.26590000
2.03871389 11.22980000
2.06480525 11.17430000
2.09089662 11.10540000
2.11698799 11.34350000
2.14307935 11.55820000
2.16917072 11.65600000
2.19526207 11.75960000
2.22135344 11.86540000
2.24744480 11.72520000
2.27353617 11.60320000
2.29962753 11.55960000
2.32571890 11.57780000
2.35181027 11.63100000
2.37790163 11.70300000
2.40399300 11.78520000
2.43008437 11.87320000
2.45617573 11.96440000
2.48226710 12.05740000
2.50835846 12.15060000
2.53444983 12.24290000
2.56054118 12.33300000
2.58663255 12.41960000
2.61272391 12.50070000
2.63881528 12.57500000
2.66490665 12.63930000
2.69099801 12.69000000
2.71708938 12.72280000
2.74318075 12.73430000
2.77053016 12.72440000
2.79787956 12.69070000
2.82522898 12.62360000
2.85257840 12.51530000
2.87992780 12.37080000
2.90727721 12.20390000
2.93462663 12.03250000
2.96197605 11.98430000
2.98932544 12.10860000
3.01667486 12.24300000
3.04402428 12.37280000
3.07137367 12.48960000
3.09872309 12.57540000
3.12607251 12.55120000
3.15342193 12.53290000
3.18077132 12.42920000
3.20812074 12.31320000
3.23547016 12.19910000
3.26281955 12.09530000
3.29016897 12.01230000
3.29016897 12.01230000
3.31646710 11.97980000
3.34276525 12.02140000
3.36906338 12.10510000
3.39536153 12.20130000
3.42165966 12.29910000
3.44795781 12.39180000
3.47425594 12.32930000
3.50055409 12.29660000
3.52685222 12.31010000
3.55315038 12.25380000
3.57944850 12.18830000
3.60574666 12.27740000
3.63204478 12.37970000
3.65834294 12.39260000
3.68464107 12.35410000
3.71093922 12.30400000
3.73723735 12.25530000
3.76353550 12.21330000
3.78983363 12.21190000
3.81613178 12.37100000
3.84242991 12.52800000
3.86872806 12.66750000
3.89502619 12.73830000
3.92136842 12.70590000
3.94771064 12.61880000
3.97405287 12.49670000
4.00039509 12.35620000
4.02673731 12.20820000
4.05307954 12.11460000
4.07942177 12.09600000
4.10576400 12.06560000
4.13210622 12.01830000
4.15844845 11.95070000
4.18479067 11.86660000
4.21113289 11.77380000
4.23747512 11.67870000
4.26381735 11.58500000
4.29015958 11.49550000
4.31650181 11.41220000
4.34284402 11.37290000
4.36918625 11.39000000
4.39552848 11.39620000
4.42187070 11.38950000
4.44821293 11.37150000
4.47455516 11.34740000
4.50089739 11.32280000
4.52723960 11.30260000
4.55358183 11.28780000
4.57992406 11.28010000
4.60626628 11.27850000
4.60626628 12.69750000
4.63235025 12.68080000
4.65843422 12.63380000
4.68451819 12.56460000
4.71060216 12.47880000
4.73668613 12.38070000
4.76277010 12.27320000
4.78885407 12.24940000
4.81493805 12.25920000
4.84102202 12.24130000
4.86710599 12.05660000
4.89318996 11.87930000
4.91927393 11.71190000
4.94535790 11.68370000
4.97144187 11.72910000
4.99752584 11.76840000
5.02360981 11.79960000
5.04969378 11.81930000
5.07577775 11.79280000
5.10186172 11.69880000
5.12794569 11.61690000
5.15402966 11.54680000
5.18011363 11.48720000
5.20619760 11.45840000
5.23228157 11.41750000
5.25836554 11.36980000
5.28444951 11.32600000
5.31053348 11.29270000
5.33661745 11.27310000
5.36270142 11.26840000
5.38878539 11.27200000
5.41486936 11.27650000
5.44095333 11.27850000
5.46729554 11.28020000
5.49363776 11.28780000
5.51997998 11.30260000
5.54632218 11.32280000
5.57266440 11.34730000
5.59900661 11.37150000
5.62534883 11.38950000
5.65169105 11.39620000
5.67803326 11.39000000
5.70437548 11.37290000
5.73071768 11.41220000
5.75705990 11.49550000
5.78340212 11.58500000
5.80974433 11.67870000
5.83608655 11.77380000
5.86242876 11.86660000
5.88877097 11.95070000
5.91511318 12.01830000
5.94145540 12.06560000
5.96779762 12.09600000
5.99413983 12.11460000
6.02048205 12.20820000
6.04682427 12.35610000
6.07316647 12.49670000
6.09950869 12.61880000
6.12585090 12.70590000
6.15219312 12.73830000

0.00000000 11.27850000
0.02583384 11.28280000
0.05166769 11.29630000
0.07750153 11.31980000
0.10333535 11.36170000
0.12916919 11.42230000
0.15500303 11.50010000
0.18083688 11.59250000
0.20667072 11.69600000
0.23250456 11.80510000
0.25833841 11.81970000
0.28417223 11.80600000
0.31000607 11.79820000
0.33583991 11.80160000
0.36167376 11.83060000
0.38750760 11.89550000
0.41334144 11.98140000
0.43917528 12.07460000
0.46500910 12.16930000
0.49084295 12.26280000
0.51667679 12.35340000
0.54251063 12.43980000
0.56834448 12.47240000
0.59417832 12.43490000
0.62001216 12.48510000
0.64584601 12.59100000
0.67167983 12.70920000
0.69751367 12.81870000
0.72334751 12.80400000
0.74918135 12.76790000
0.77501520 12.73080000
0.80084904 12.68950000
0.82668288 12.64250000
0.85251670 12.59080000
0.87835055 12.53650000
0.87835055 12.53650000
0.90873888 12.67590000
0.93912719 12.82490000
0.96951552 12.95100000
0.99990383 13.02940000
1.03029216 13.05010000
1.06068047 13.03760000
1.09106880 13.01740000
1.12145711 13.00200000
1.15184544 12.99650000
1.17792937 12.99960000
1.20401330 13.00490000
1.23009723 13.00290000
1.25618116 12.98050000
1.28226508 12.91510000
1.30834901 12.78780000
1.33443294 12.61690000
1.36051687 12.43010000
1.38660080 12.26520000
1.41268473 12.26590000
1.43876866 12.25950000
1.46485258 12.24510000
1.49093651 12.22210000
1.51702044 12.19050000
1.54310437 12.14440000
1.56918830 12.01640000
1.59527223 11.89880000
1.62135615 11.82370000
1.64744008 11.80790000
1.67352401 11.77280000
1.69960794 11.72530000
1.72569187 11.67100000
1.75177580 11.60920000
1.77785973 11.54190000
1.80394365 11.47420000
1.83002758 11.40970000
1.85611151 11.35110000
1.88219544 11.30030000
1.90827937 11.27110000
1.93436330 11.27210000
1.96044723 11.27660000
1.98653115 11.27850000
2.01262252 11.26600000
2.03871389 11.25420000
2.06480525 11.31380000
2.09089662 11.38590000
2.11698799 11.46790000
2.14307935 11.59090000
2.16917072 11.84360000
2.19526207 12.10030000
2.22135344 11.91330000
2.24744480 11.98400000
2.27353617 12.10050000
2.29962753 12.21940000
2.32571890 12.29280000
2.35181027 12.32680000
2.37790163 12.36720000
2.40399300 12.41640000
2.43008437 12.47670000
2.45617573 12.54950000
2.48226710 12.63420000
2.50835846 12.72920000
2.53444983 12.83210000
2.56054118 12.94060000
2.58663255 13.05250000
2.61272391 13.16580000
2.63881528 13.27830000
2.66490665 13.38610000
2.69099801 13.45510000
2.71708938 13.48290000
2.74318075 13.50870000
2.77053016 13.48440000
2.79787956 13.38930000
2.82522898 13.28800000
2.85257840 13.21600000
2.87992780 13.17750000
2.90727721 13.09160000
2.93462663 13.00640000
2.96197605 12.92430000
2.98932544 12.84540000
3.01667486 12.76950000
3.04402428 12.69750000
3.07137367 12.63170000
3.09872309 12.57790000
3.12607251 12.59430000
3.15342193 12.58150000
3.18077132 12.69450000
3.20812074 12.87190000
3.23547016 13.02550000
3.26281955 12.90490000
3.29016897 12.77690000
3.29016897 12.77690000
3.31646710 12.66850000
3.34276525 12.58310000
3.36906338 12.52260000
3.39536153 12.48450000
3.42165966 12.46340000
3.44795781 12.39880000
3.47425594 12.43210000
3.50055409 12.41320000
3.52685222 12.35640000
3.55315038 12.36890000
3.57944850 12.46150000
3.60574666 12.56770000
3.63204478 12.58550000
3.65834294 12.69290000
3.68464107 12.84490000
3.71093922 12.99670000
3.73723735 13.09870000
3.76353550 13.14250000
3.78983363 13.16860000
3.81613178 13.15570000
3.84242991 13.11030000
3.86872806 13.03890000
3.89502619 12.99050000
3.92136842 12.96360000
3.94771064 12.89650000
3.97405287 12.80860000
4.00039509 12.71050000
4.02673731 12.60810000
4.05307954 12.50450000
4.07942177 12.40250000
4.10576400 12.30600000
4.13210622 12.22040000
4.15844845 12.14960000
4.18479067 12.09110000
4.21113289 12.03790000
4.23747512 11.98500000
4.26381735 11.92990000
4.29015958 11.87120000
4.31650181 11.80820000
4.34284402 11.74060000
4.36918625 11.66880000
4.39552848 11.59420000
4.42187070 11.52000000
4.44821293 11.45050000
4.47455516 11.39030000
4.50089739 11.34190000
4.52723960 11.30740000
4.55358183 11.28860000
4.57992406 11.28090000
4.60626628 11.27850000
4.60626628 12.99650000
4.63235025 12.99960000
4.65843422 13.00480000
4.68451819 13.00280000
4.71060216 12.98040000
4.73668613 12.91510000
4.76277010 12.78780000
4.78885407 12.61690000
4.81493805 12.43020000
4.84102202 12.26520000
4.86710599 12.26590000
4.89318996 12.25950000
4.91927393 12.24510000
4.94535790 12.22210000
4.97144187 12.19050000
4.99752584 12.14440000
5.02360981 12.01640000
5.04969378 11.89890000
5.07577775 11.82360000
5.10186172 11.80790000
5.12794569 11.77280000
5.15402966 11.72520000
5.18011363 11.67100000
5.20619760 11.60920000
5.23228157 11.54190000
5.25836554 11.47420000
5.28444951 11.40970000
5.31053348 11.35110000
5.33661745 11.30030000
5.36270142 11.27110000
5.38878539 11.27210000
5.41486936 11.27660000
5.44095333 11.27850000
5.46729554 11.28090000
5.49363776 11.28860000
5.51997998 11.30740000
5.54632218 11.34190000
5.57266440 11.39020000
5.59900661 11.45050000
5.62534883 11.52000000
5.65169105 11.59420000
5.67803326 11.66880000
5.70437548 11.74060000
5.73071768 11.80820000
5.75705990 11.87120000
5.78340212 11.92990000
5.80974433 11.98500000
5.83608655 12.03780000
5.86242876 12.09110000
5.88877097 12.14960000
5.91511318 12.22040000
5.94145540 12.30600000
5.96779762 12.40250000
5.99413983 12.50450000
6.02048205 12.60810000
6.04682427 12.71050000
6.07316647 12.80860000
6.09950869 12.89650000
6.12585090 12.96360000
6.15219312 12.99050000

0.00000000 12.16240000
0.02583384 12.14750000
0.05166769 12.10550000
0.07750153 12.04510000
0.10333535 11.98110000
0.12916919 11.93380000
0.15500303 11.92450000
0.18083688 11.89630000
0.20667072 11.86690000
0.23250456 11.84620000
0.25833841 11.93170000
0.28417223 12.05520000
0.31000607 12.18180000
0.33583991 12.30930000
0.36167376 12.43570000
0.38750760 12.47050000
0.41334144 12.48760000
0.43917528 12.50440000
0.46500910 12.51910000
0.49084295 12.52870000
0.51667679 12.52760000
0.54251063 12.51010000
0.56834448 12.52080000
0.59417832 12.59550000
0.62001216 12.66300000
0.64584601 12.72380000
0.67167983 12.77860000
0.69751367 12.83350000
0.72334751 12.96190000
0.74918135 13.05280000
0.77501520 13.14650000
0.80084904 13.23980000
0.82668288 13.32630000
0.85251670 13.40310000
0.87835055 13.46940000
0.87835055 13.46940000
0.90873888 13.53530000
0.93912719 13.52770000
0.96951552 13.49150000
0.99990383 13.50360000
1.03029216 13.57420000
1.06068047 13.67550000
1.09106880 13.77420000
1.12145711 13.84620000
1.15184544 13.87280000
1.17792937 13.86280000
1.20401330 13.78850000
1.23009723 13.60550000
1.25618116 13.42550000
1.28226508 13.27630000
1.30834901 13.17830000
1.33443294 13.11120000
1.36051687 13.04340000
1.38660080 12.95690000
1.41268473 12.84580000
1.43876866 12.71420000
1.46485258 12.57120000
1.49093651 12.42490000
1.51702044 12.28140000
1.54310437 12.15090000
1.56918830 12.10480000
1.59527223 12.05470000
1.62135615 12.00440000
1.64744008 11.95780000
1.67352401 11.91510000
1.69960794 11.87560000
1.72569187 11.85250000
1.75177580 11.86340000
1.77785973 11.90320000
1.80394365 11.95510000
1.83002758 12.00720000
1.85611151 12.02290000
1.88219544 12.03870000
1.90827937 12.07010000
1.93436330 12.10970000
1.96044723 12.14640000
1.98653115 12.16240000
2.01262252 12.16000000
2.03871389 12.15420000
2.06480525 12.14840000
2.09089662 12.14530000
2.11698799 12.14620000
2.14307935 12.15150000
2.16917072 12.16110000
2.19526207 12.12450000
2.22135344 12.19220000
2.24744480 12.21300000
2.27353617 12.23670000
2.29962753 12.26320000
2.32571890 12.29290000
2.35181027 12.32690000
2.37790163 12.36730000
2.40399300 12.41640000
2.43008437 12.47680000
2.45617573 12.54950000
2.48226710 12.63430000
2.50835846 12.72920000
2.53444983 12.83220000
2.56054118 12.94060000
2.58663255 13.05260000
2.61272391 13.16590000
2.63881528 13.27830000
2.66490665 13.38620000
2.69099801 13.48290000
2.71708938 13.54480000
2.74318075 13.51420000
2.77053016 13.49270000
2.79787956 13.43710000
2.82522898 13.35750000
2.85257840 13.26930000
2.87992780 13.17960000
2.90727721 13.16250000
2.93462663 13.15910000
2.96197605 13.15700000
2.98932544 13.14750000
3.01667486 13.12350000
3.04402428 13.08140000
3.07137367 13.02490000
3.09872309 12.97020000
3.12607251 12.95490000
3.15342193 12.99410000
3.18077132 13.04980000
3.20812074 13.07910000
3.23547016 13.06540000
3.26281955 13.16590000
3.29016897 13.09800000
3.29016897 13.09800000
3.31646710 12.98040000
3.34276525 12.85310000
3.36906338 12.72620000
3.39536153 12.60480000
3.42165966 12.49360000
3.44795781 12.45510000
3.47425594 12.49610000
3.50055409 12.57580000
3.52685222 12.62980000
3.55315038 12.61130000
3.57944850 12.58470000
3.60574666 12.57420000
3.63204478 12.69560000
3.65834294 12.81670000
3.68464107 12.92980000
3.71093922 13.02740000
3.73723735 13.10280000
3.76353550 13.15070000
3.78983363 13.17020000
3.81613178 13.18990000
3.84242991 13.20360000
3.86872806 13.21170000
3.89502619 13.21420000
3.92136842 13.21610000
3.94771064 13.21730000
3.97405287 13.21350000
4.00039509 13.20290000
4.02673731 13.18380000
4.05307954 13.15370000
4.07942177 13.11060000
4.10576400 13.05220000
4.13210622 12.91670000
4.15844845 12.78610000
4.18479067 12.66200000
4.21113289 12.54520000
4.23747512 12.43650000
4.26381735 12.33660000
4.29015958 12.24630000
4.31650181 12.16700000
4.34284402 12.10040000
4.36918625 12.04950000
4.39552848 11.99120000
4.42187070 11.93520000
4.44821293 11.91260000
4.47455516 11.92560000
4.50089739 11.96910000
4.52723960 12.03080000
4.55358183 12.09470000
4.57992406 12.14380000
4.60626628 12.16240000
4.60626628 13.87270000
4.63235025 13.86270000
4.65843422 13.78880000
4.68451819 13.60570000
4.71060216 13.42550000
4.73668613 13.27630000
4.76277010 13.17830000
4.78885407 13.11110000
4.81493805 13.04330000
4.84102202 12.95690000
4.86710599 12.84580000
4.89318996 12.71420000
4.91927393 12.57120000
4.94535790 12.42500000
4.97144187 12.28140000
4.99752584 12.15090000
5.02360981 12.10480000
5.04969378 12.05470000
5.07577775 12.00440000
5.10186172 11.95780000
5.12794569 11.91510000
5.15402966 11.87560000
5.18011363 11.85240000
5.20619760 11.86340000
5.23228157 11.90320000
5.25836554 11.95510000
5.28444951 12.00720000
5.31053348 12.02290000
5.33661745 12.03870000
5.36270142 12.07010000
5.38878539 12.10970000
5.41486936 12.14640000
5.44095333 12.16240000
5.46729554 12.14380000
5.49363776 12.09470000
5.51997998 12.03080000
5.54632218 11.96910000
5.57266440 11.92560000
5.59900661 11.91250000
5.62534883 11.93520000
5.65169105 11.99120000
5.67803326 12.04950000
5.70437548 12.10040000
5.73071768 12.16700000
5.75705990 12.24640000
5.78340212 12.33660000
5.80974433 12.43650000
5.83608655 12.54520000
5.86242876 12.66200000
5.88877097 12.78610000
5.91511318 12.91670000
5.94145540 13.05230000
5.96779762 13.11060000
5.99413983 13.15370000
6.02048205 13.18380000
6.04682427 13.20290000
6.07316647 13.21340000
6.09950869 13.21730000
6.12585090 13.21610000
6.15219312 13.21420000

0.00000000 12.16250000
0.02583384 12.14760000
0.05166769 12.11060000
0.07750153 12.06430000
0.10333535 12.01670000
0.12916919 11.97180000
0.15500303 11.93150000
0.18083688 11.96310000
0.20667072 12.04140000
0.23250456 12.14450000
0.25833841 12.25590000
0.28417223 12.35000000
0.31000607 12.40470000
0.33583991 12.43330000
0.36167376 12.45310000
0.38750760 12.55940000
0.41334144 12.67870000
0.43917528 12.79230000
0.46500910 12.89830000
0.49084295 12.99550000
0.51667679 13.08160000
0.54251063 13.15360000
0.56834448 13.20550000
0.59417832 13.22650000
0.62001216 13.19960000
0.64584601 13.12100000
0.67167983 13.01950000
0.69751367 12.94770000
0.72334751 12.97200000
0.74918135 13.09270000
0.77501520 13.22430000
0.80084904 13.35400000
0.82668288 13.47700000
0.85251670 13.57730000
0.87835055 13.61550000
0.87835055 13.61560000
0.90873888 13.58190000
0.93912719 13.59100000
0.96951552 13.64030000
0.99990383 13.68720000
1.03029216 13.73440000
1.06068047 13.78420000
1.09106880 13.83800000
1.12145711 13.89500000
1.15184544 13.93480000
1.17792937 13.94270000
1.20401330 13.83830000
1.23009723 13.80550000
1.25618116 13.76560000
